id,id_autor,nome_normalizado,h_index,n_colab_inter,p_colab_inter,d1_A1,d1_A2,d1_A3,d1_A4,d1_B1,d1_B2,d1_B3,d1_B4,d1_C/NI/NP,d1_total,d2_A1,d2_A2,d2_A3,d2_A4,d2_B1,d2_B2,d2_B3,d2_B4,d2_C/NI/NP,d2_total,d3_A1,d3_A2,d3_A3,d3_A4,d3_B1,d3_B2,d3_B3,d3_B4,d3_C/NI/NP,d3-total,d4_A1,d4_A2,d4_A3,d4_A4,d4_B1,d4_B2,d4_B3,d4_B4,d4_C/NI/NP,d4_total,cluster_k2,cluster_k3,cluster_k4
1564,41542,CIBELLE AMORIM MARTINS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,1,2,59,62,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1565,72554,MERCIA DE OLIVEIRA PONTES,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,2,0,1,57,60,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1566,73229,DENNYS LEITE MAIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,1,2,1,1,4,1,0,120,130,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1567,39754,BRUNO RAFAELO LOPES VAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1568,12341,SEVERINA GARCIA DE ARAUJO,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1569,91955,MARIA CELIA CORREIA NICOLAU,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0,0,0,0,0,0,0,21,22,1,0,0,1,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1570,51504,IRIS MARIA DE OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1571,15381,MARCIA JACYNTHA NUNES RODRIGUES LUCENA,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,24,24,0,1,0,1,0,0,2,1,37,42,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1572,18234,PEDRO YOCHINORI GUSHIKEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1573,15697,ALDOMAR PEDRINI,0,0,0,0,0,0,0,0,0,0,0,10,10,1,0,1,0,0,0,0,0,40,42,0,1,5,0,0,1,2,0,60,69,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1574,69536,SANDRA MICHELLE BESSA DE ANDRADE FERNANDES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,14,0,0,0,0,2,0,0,4,10,16,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1575,58963,PRYSCILA ARAUJO DE GOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,12,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1576,42195,DARLIO INACIO ALVES TEIXEIRA,0,2,3,0,2,0,0,0,0,0,0,27,29,2,0,0,0,0,0,0,0,43,45,2,2,2,0,2,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
1577,65184,LYGIA MARIA DE FIGUEIREDO MELO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,6,8,0,0,0,0,0,1,0,0,8,9,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1578,12521,MARIA DALVA HORACIO DA COSTA,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,15,16,2,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1579,80574,YANKO MARCIUS DE ALENCAR XAVIER,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,9,152,166,1,2,1,0,3,3,1,2,165,178,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster2
1580,12580,CARLOS GUILHERME OCTAVIANO DO VALLE,0,0,0,0,0,0,0,0,0,0,0,9,9,2,0,0,2,0,0,0,1,32,37,3,0,0,1,0,1,0,2,37,44,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster2
1581,12596,MARIA DE LURDES BARROS DA PAIXAO,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,20,20,1,0,0,1,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1582,79800,MARLECIO MAKNAMARA DA SILVA CUNHA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,0,2,0,0,43,50,1,14,10,3,2,3,0,12,74,119,0,0,1,0,0,0,0,0,0,1,cluster0,cluster2,cluster1
1583,12652,MAIZA ROCHA DE ABRANTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1584,24899,SORAIA MARIA DO SOCORRO CARLOS VIDAL,0,0,0,0,0,0,0,0,0,3,0,9,12,0,1,0,0,0,0,0,0,33,34,0,0,0,0,0,0,1,1,17,19,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
1585,12695,DEBORA BORGES FERREIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1586,88470,SHIRLLE KATIA DA SILVA NUNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,1,0,0,0,1,1,5,8,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1587,12771,MARCELO HENRIQUE NEVES PEREIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,1,3,9,14,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1588,74046,RAY DE ARAUJO SOUSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1589,68805,LUCIANI PAOLA ROCHA CRUZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,24,25,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1590,51646,MARIA CLAUDIA MEDEIROS DANTAS DE RUBIM COSTA,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,27,27,0,0,0,0,1,0,0,2,31,34,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1591,13177,JOSE LENARTE DA SILVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1592,90881,ADSON JOSE MARTINS VALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1593,13190,MARIA FABIANA MEDEIROS DE HOLANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1594,13218,EUGENIO MARIANO FONSECA DE MEDEIROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1595,92608,MARISE ADRIANA MAMEDE GALVAO,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,32,34,0,2,1,0,0,0,0,0,31,34,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1596,73771,ANDRE SOUZA MARTINELLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,9,14,1,6,0,3,0,1,0,2,23,36,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster2
1597,13357,MELISSA DOS SANTOS LOPES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1598,34185,DINO LINCOLN FIGUEIROA SANTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1599,43502,MARLY AMARILHA,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,1,0,0,0,0,126,127,1,1,0,3,0,0,4,0,54,63,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1600,13570,PAMELA DE MEDEIROS BRANDAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,14,0,0,2,1,1,0,0,1,22,27,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1601,13690,KEITY MARA FERREIRA DE SOUZA E SABOYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1602,13698,MARIA DA CONCEICAO GUILHERME COELHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1603,28049,MARTA APARECIDA GARCIA GONCALVES,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16,16,0,0,2,0,0,0,0,1,28,31,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1604,13871,ANA BEATRIZ FERREIRA REBELLO PRESGRAVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,9,0,0,0,21,31,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1605,59685,JOSE DOS SANTOS FIGUEIREDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1606,35245,HYLARINA MARIA MONTENEGRO DINIZ SILVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1607,55753,ALMIR MIRANDA FERREIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1608,30106,HOMERO DE OLIVEIRA COSTA,0,0,0,0,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,1,99,100,0,0,0,0,0,0,0,2,124,126,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1609,78241,RICARDO ANDRADE BEZERRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1610,86027,PATRICK RAMON STAFIN COQUEREL,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,16,20,0,0,0,0,0,0,3,0,59,62,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster2
1611,68998,ADILSON DE LIMA TAVARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,7,5,1,1,3,2,2,9,30,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1612,72276,LARISSA KELLY DE OLIVEIRA MARQUES,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,1,0,0,38,39,0,0,2,0,1,0,0,0,26,29,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1613,14774,SILVIA REGINA GROTO,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1614,51360,DANIEL DE ARAUJO MARTINS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1615,39251,DINARA LESLYE MACEDO E SILVA CALAZANS,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,12,0,0,1,3,3,0,0,7,78,92,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1616,62615,MARIZO VITOR PEREIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1617,20301,ISAIAS DA SILVA RIBEIRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1618,48303,ANTONIO FELIPE DE PAULA JUNIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1619,85373,JOMARIA MATA DE LIMA ALLOUFA,0,0,0,0,0,0,1,0,0,0,0,20,21,0,0,0,0,0,0,0,0,22,22,0,2,1,0,6,3,1,0,9,22,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
1620,15256,HENRIQUE CLEMENTINO DE SOUZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,2,0,0,0,0,28,30,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1621,35280,ISABEL DILLMANN NUNES,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,2,0,1,44,47,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1622,65922,LEONARDO CUNHA DE MIRANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1,0,1,0,1,0,2,2,53,60,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1623,15402,JOSE LUIZ FERREIRA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1624,41388,SILVAGNER ADOLPHO VERISSIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1625,15528,ROSANGELA ALVES DE OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1626,61717,ROBERTO MARINHO ALVES DA SILVA,0,0,0,0,0,0,1,0,0,0,0,8,9,1,0,0,1,0,0,0,0,35,37,0,0,0,0,0,0,1,3,28,32,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
1627,86890,ANA PATRICIA RODRIGUES LEITE,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1628,36385,FRANCENILDO DANTAS RODRIGUES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1629,41433,MARIA APARECIDA DE QUEIROZ,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,48,48,0,3,2,0,0,0,0,0,20,25,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1630,15679,CICERO CUNHA BEZERRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,58,64,0,5,0,2,6,0,1,2,40,56,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster2
1631,84169,MARCELA DE MELO GERMANO DA SILVA JANKOVIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,8,9,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1632,63940,BENTO HERCULANO DUARTE NETO,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,1,32,33,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1633,50735,LEILIANNE MICHELLE TRINDADE DA SILVA BARRETO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,29,34,0,1,2,8,5,1,1,0,17,35,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster2
1634,35009,HELOISA LIMA PERALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1635,15864,RENATO DE MEDEIROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1636,19391,KENIA BEATRIZ FERREIRA MAIA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18,18,0,3,3,3,1,2,0,0,29,41,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1637,80567,EMELIE KATARINA SVAHN LEAO,0,9,18,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,4,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
1638,76105,CARLOS ALBERTO FREIRE MEDEIROS,0,0,0,0,1,0,0,0,0,0,0,4,5,0,6,1,3,1,0,0,0,24,35,0,1,1,4,2,2,0,0,5,15,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster2
1639,28621,JANIO CARLOS FERNANDES GUEDES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,22,27,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1640,63758,LUZIANA MARIA NUNES DE QUEIROZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,14,17,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1641,65280,ALESSANDRO DOZENA,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0,0,1,0,19,22,0,5,3,1,3,0,1,1,59,73,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1642,81800,CRISTIANE SILVA CORREA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,2,0,0,21,24,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1643,16281,MARIO LOURENCO DE MEDEIROS,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1644,16298,IASMIM SANTOS MANGABEIRA E SILVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1645,16335,MARIA EDILEUDA DO REGO SARMENTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1646,16355,MARIA BERNADETE FERNANDES DE OLIVEIRA,0,0,0,1,0,0,0,0,0,1,4,13,19,0,3,0,1,1,0,1,0,49,55,1,1,1,1,1,1,2,1,16,25,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
1647,16377,CLAUDIO ROBERTO DE JESUS,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19,19,2,1,0,0,0,0,0,2,11,16,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1648,16471,LARA RODRIGUES MACHADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1649,57957,CLAUDIA ROCHA MOURTHE,0,0,0,1,0,0,0,0,0,0,0,22,23,0,0,0,0,0,0,0,0,24,24,0,0,0,0,2,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster2
1650,23262,TARCISIO AUGUSTO GONCALVES JUNIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,2,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1651,16573,ITAMARA LUCIA DA FONSECA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1652,54409,GUSTAVO ARRUDA RAMALHO LIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1653,26433,CRISLUCI KARINA SOUZA SANTOS CANDIDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1654,16807,RICHARDSON LEONARDI MOURA DA CAMARA,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1655,16838,ROBERTO AIRON SILVA,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1656,60570,MARIANE DE ARAUJO SOARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1657,67869,JOAO DEODATO BATISTA DOS SANTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1658,78325,MARIA DA CONCEICAO XAVIER DE ALMEIDA,0,0,0,2,0,0,0,0,0,0,0,31,33,0,1,0,0,0,0,1,4,138,144,1,5,0,1,7,1,2,3,111,131,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster2
1659,86709,JOSINEIDE SILVEIRA DE OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,7,7,0,4,0,0,0,0,0,0,26,30,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1660,17189,JOANA VIEIRA VIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1661,45725,JULIANA VIEIRA DE ALMEIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,0,1,1,0,0,6,9,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1662,21190,EDVALDO BALDUINO BISPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,5,2,1,3,0,0,0,43,55,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1663,90906,LUIZ CARLOS MIGLIOZZI FERREIRA DE MELLO,0,0,0,0,0,0,0,0,0,0,0,13,13,1,1,0,0,0,0,0,0,28,30,1,1,0,3,1,0,1,0,24,31,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1664,69073,JORDANA CRISTINA DE JESUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,17,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1665,49080,ANA FLAVIA DE SOUZA TIMOTEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1666,78677,IGOR LOPES DE ANDRADE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1667,63455,ALLAN ROBSON SILVA VENCESLAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1668,40351,WELLINGTON SILVA DE SOUZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
1669,17625,PAULO HENRIQUE DUQUE,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,9,9,0,5,2,3,0,0,0,1,37,48,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
